skill_id	skill_desc
12029	Data Access Patterns
12030	Testing and Monitoring
12031	Bachelor's in Statistics Computer Science Mathematics Business Healthcare or other related field
12032	Mathematical Calculations
12033	Knowledge of Relevant Computer Support Systems
12034	Research and Analysis Experience
12035	Computer Programming Skills
12036	Negotiation Skills
12037	Persuasion Skills
12038	ICD9/CPT4 Coding
12039	Relational Database Experience
12040	Fraud Data Analysis
12041	Fraud Prevention
12042	ThreatMetrix
12043	Featurespace
12044	Hunter
12045	Iovation
12046	BioCatch
12047	Actimize Falcon
12048	Judgment
12049	Language Fluency
12050	MDM solution
12051	Unique Guest ID realtime integration solution
12052	MDM solutions
12053	Data platforms
12054	Cloud provider
12055	Business Intelligence tools
12056	Data warehousing platforms
12057	Data pipeline tools
12058	Solr
12059	DB's technologies
12060	AWS Aurora
12061	Batch processing
12062	Batch testing
12063	Defect tracking
12064	HTTP
12065	IDE
12066	Maven
12067	NDM
12068	SOAPUI
12069	TestNG
12070	PM tools
12071	Software CM
12072	SWCM
12073	HWCM
12074	Epicor ERP System
12075	Visualization Technologies
12076	Negative Inventory Analysis
12077	Inventory Discrepancy Analysis
12078	Strong Analytical Skills
12079	Human Relations
12080	Maturity of Judgement
12081	PPO Medical Insurance
12082	401(k) Plan with Employer Match
12083	Database Migration Service (DMS)
12084	Server Migration Service (SMS)
12085	Platform design
12086	Solution design
12087	Business rulebased workflow
12088	Organizational change
12089	Finance Master Data Objects
12090	Customer
12091	Vendor
12092	BRFplus
12093	DIF
12094	DRF
12095	Principal Database Architect
12096	Sr. Principal Database Architect
12097	Database automation solutions
12098	Database permission structures
12099	Software configuration management
12100	Atlassian application databases
12101	SAP access
12102	IAT Level II or above
12103	S/4HANA
12104	AGILE SAFe
12105	SAP Project Manager
12106	Largescale SAP Transformation
12107	SAP Data Migration Strategies
12108	Tools for Data Migration
12109	Business Change
12110	Advanced Data Migration
12111	Global Change Projects
12112	Agile Tools
12113	Clientfacing Communication
12114	Ontology and Linked Data Tools
12115	Metrics and Experimentation
12116	Streaming Data Platform
12117	Modern Languages
12118	Technology Stacks
12119	SOX Controls
12120	Permission Management
12121	Python/Shell scripting
12122	Data architecture principles
12123	Bachelor degree in Computer science/Information systems/Engineering
12124	Extract Transform Load (ETL)
12125	Time Series Forecasting
12126	Relational Database Management Systems
12127	Dataiku
12128	Customer Relations Management (CRM)
12129	Fundraising
12130	Community Outreach
12131	Healthcare Administration
12132	NonProfit Organization
12133	Sensitivity
12134	Listening
12135	Raiser's Edge Database
12136	Certified Analytics Professional
12137	7+ years of IT experience
12138	TOGAF
12139	BizzDesign
12140	ArchiMate
12141	SParx EA
12142	Caching mechanisms
12143	Autoscaling
12144	Consultancy
12145	Highlevel UK Security Clearance
12146	MoD/Defence knowledge
12147	Synthetic controls
12148	Regression discontinuity
12149	Instrumental variables
12150	Incrementality testing
12151	Media mix models (MMM)
12152	Analytical methods
12153	Marketing measurement
12154	Minimum Viable Product (MVP)
12155	Collaborative Filtering
12156	EHR Data
12157	Causal Inferences
12158	Computer Programming
12159	Pharmacometrics
12160	PK/PD Modeling
12161	LaTex
12162	RMarkdown
12163	Quarto
12164	Shiny
12165	Pumas
12166	NONMEM
12167	Monolix
12168	Acceptance Testing
12169	Azure ML SDK
12170	Azure SQL Database
12171	Product Data Management
12172	PIM (Product Information Management) Systems
12173	Data Standards (ACES PIES)
12174	Catalog Management
12175	Web Production
12176	Microsoft Office Suite (Excel)
12177	Workfront
12178	Airtable
12179	Marketing Knowledge
12180	SEO (Search Engine Optimization)
12181	Aftermarket Automotive Knowledge
12182	Technical Automotive Knowledge
12183	Customer Data Analyst
12184	Business Data Analysis
12185	Business Experience
12186	Office Environment
12187	Embedded System Software
12188	DomainSpecific Language
12189	System Engineering
12190	Analytical applications
12191	Streaming data
12192	Multiplatform systems
12193	Biospecimen Governance
12194	Education and Training
12195	Clinical Concepts
12196	eDiscovery
12197	Investigations
12198	ESI protocols
12199	Discovery case law
12200	Legal standards
12201	Judicial preferences
12202	Data security standards
12203	Technologyassisted review
12204	Complex discovery workflows
12205	Data management workflows
12206	Quality control procedures
12207	Excellent analytical skills
12208	Excellent organizational skills
12209	Excellent attention to detail
12210	Excellent oral communication skills
12211	Excellent written communication skills
12212	Risk mitigation
12213	Quantitative methods
12214	Fortinet
12215	Okta
12216	Radius
12217	OSPF
12218	IP Addressing
12219	DNS/DHCP
12220	Wireless
12221	L2 Switching
12222	Identity Access Management
12223	Endpoint Security
12224	File Integrity Monitoring
12225	Secure Networks
12226	Secure Systems
12227	Application Architectures
12228	Computer Forensics
12229	Audit Process Management
12230	Startup Environment
12231	Data Warehouses (Snowflake)
12232	Relational Databases (PostgreSQL)
12233	Data Access Control
12234	ETL/ELT (Airflow dbt)
12235	Health Data
12236	Analytic Applications
12237	Snaplogic
12238	AWS Certifications
12239	Event Processing
12240	Cloud Data Technologies
12241	Criminal Justice
12242	Fraud Investigation
12243	Proficient in SQL
12244	QlikView/Sense
12245	FraudRelated Field
12246	Professional Licensure
12247	HighComplexity Testing
12248	ASCPInternational
12249	AMT
12250	Quality Patient Care
12251	Cost Efficiency
12252	Supply Management
12253	Accuracy of Practice
12254	System Computers
12255	Mandatory/Continuing Education
12256	Skills Competency
12257	Preceptor
12258	Resource
12259	System and Hospital Customer Service
12260	Quality Initiatives
12261	Customer Satisfaction
12262	Effective Relationships
12263	Effective Working Relationship
12264	Interview Process
12265	Distributed SQL
12266	Trino
12267	Hive Metastore
12268	CloudBased Environments
12269	Software Programs
12270	API Design
12271	Data Warehouse Analytics
12272	Trino/Presto
12273	Personal Training certification
12274	Access to facilities
12275	Predesigned programs
12276	Competitive compensation
12277	Free fitness membership
12278	Passion for fitness
12279	Personal fitness journey
12280	Bodily fluids analysis
12281	Disease detection
12282	Abnormalities detection
12283	Sample collection
12284	Sample analysis
12285	Equipment maintenance
12286	Patient data handling
12287	Sterile conditions maintenance
12288	Disease prevention
12289	Patient assistance
12290	Provider assistance
12291	Current state license
12292	Private housing
12293	Generous housing allowance
12294	Comprehensive health insurance
12295	Prescription coverage
12296	Dependent health insurance
12297	Competitive salaries
12298	Travel reimbursement
12299	Direct deposit
12300	Free checking
12301	Unlimited free CE credits
12302	TensorRT
12303	libtorch
12304	Affordable housing
12305	Community services
12306	Social work
12307	Social science
12308	Lowincome housing
12309	Home and communitybased longterm service delivery
12310	Community development
12311	Multidisciplinary team
12312	Independent housing
12313	Homelessness
12314	Behavioral health
12315	Substance use disorders
12316	Legal issues
12317	Antiracism
12318	Policy Writing
12319	Technical Documentation Writing
12320	Governance Framework Development
12321	Compliance Control
12322	Standards and Process Development
12323	Government/Financial Services/Regulated Environment Experience
12324	SCADA
12325	Historian
12326	MES
12327	HMI
12328	Rockwell
12329	FactoryTalk Batch
12330	View SE
12331	VB Script
12332	Plant PAx
12333	Wonderware
12334	Ifix
12335	Ignition
12336	MRP/ERP
12337	Process Engineering
12338	Alarm historization
12339	Trending
12340	Source data analysis
12341	Query design
12342	Decisiveness
12343	Action
12344	Mycobacteriology
12345	Mycology
12346	Parasitology
12347	Body fluid analysis
12348	MicroScan
12349	IRIS
12350	APTIMA
12351	GeneXpert
12352	Clinical Microbiology laboratory
12353	Decisive judgement
12354	Ability to recognize critical/abnormal results
12355	Sample receipt
12356	Sample processing
12357	Project Coordination
12358	Project Facilitation
12359	Project Control
12360	Project Closure
12361	Radiation Oncology
12362	Conda
12363	H2O
12364	5+ years of experience in data analytics
12365	3+ years of experience in Python Scala or R
12366	3+ years of experience with machine learning
12367	3+ years of experience with SQL
12368	COTS Applications
12369	EFI Radius ERP Package
12370	Associate's or Bachelor's Degree
12371	8+ Years of Experience
12372	Knowledge of Data Management Techniques
12373	Knowledge of Systems and Processes of Converting Plants
12374	Cloudera (CDH)
12375	Spark Hive
12376	HQL
12377	pyspark
12378	SVN
12379	Job scheduling tool
12380	FIX
12381	XML messaging
12382	HPQC
12383	BSA/AML
12384	OFAC Compliance
12385	Customer Risk Management
12386	Name Screening
12387	User Developed Tools
12388	Model Performance Metrics
12389	Customer Behavior Monitoring
12390	Transaction Channel Monitoring
12391	Operational Forecasting
12392	Key Performance Indicator Monitoring
12393	Risk Indicator Monitoring
12394	Data Integrity Control Monitoring
12395	Budget/Forecasting Tasks
12396	Product Features
12397	Strategic Initiatives
12398	Data Enhancements
12399	Hybrid Development
12400	Waterfall Development
12401	Actimize Software Modules
12402	Querying Tools
12403	Azure Dev Ops
12404	Name Screening Tools
12405	Solution Development Life Cycle Processes
12406	Waterfall Methodology
12407	Aircraft Programs
12408	Product Programs
12409	Government Processes
12410	Acquisition Plans
12411	Acquisition Strategy Reports
12412	Procurement Initiation Document
12413	Statement of Work
12414	Funding Documents
12415	Contract Data Requirements Lists
12416	Acquisition Program Baseline Agreements
12417	Program Procedures
12418	Program Practices
12419	Program Philosophies
12420	Program Documentation
12421	Briefs
12422	Point Papers
12423	ECM Routings
12424	ECPs
12425	RFVs
12426	GSEG
12427	UA CSA
12428	CAR
12429	HSCM Reviews
12430	Bachelor of Art
12431	Business Discipline
12432	Associates Degree
12433	Analytics Platform
12434	Table Creation
12435	Vmware
12436	Database Optimization
12437	Cloud Native Database Design
12438	Microservices Architecture
12439	NonDriver Identification Card
12440	Security Awareness
12441	Preventing Sexual Harassment
12442	Preventing Workplace Violence
12443	Word Documents
12444	Process Diagrams
12445	Server Support
12446	Procedural Documentation
12447	Administrative Functions
12448	Testing Procedures
12449	StepbyStep Instructions
12450	ML modeling
12451	ML products/tools
12452	ML services
12453	Analytical problemsolving capabilities
12454	FullStack Development
12455	NoSQL Implementation
12456	NLP/NLU
12457	Azure Machine Learning Platform
12458	Enterprise metadata management
12459	Enterprise taxonomy
12460	Metamodels
12461	Permissions
12462	Views
12463	Data governance bodies
12464	Data governance standards
12465	DAMA DMBOK
12466	CMMI DMM
12467	EDM Council DCAM
12468	Agile delivery methodologies
12469	CDMP
12470	Federal Data Strategy
12471	Evidence Act
12472	Investment Data Understanding
12473	T/SQL
12474	UNIX Scripting
12475	Dev/Ops
12476	Bachelor's in Computer Science or Information Systems
12477	Hbase
12478	Cloudera
12479	Cloud development
12480	Operational Runbook
12481	Reusable Code Components
12482	Software Support
12483	Software Customization
12484	Structured Data Concepts
12485	Unstructured Data Concepts
12486	KPIs & Metrics Reporting
12487	MIS or CS Degree
12488	25 Years Technical Experience
12489	AWS Database Services
12490	Red Hat software suite
12491	HP products
12492	Dell products
12493	Cisco products
12494	HP Openview
12495	Loadrunner
12496	Rational software
12497	DOORS
12498	System vulnerabilities
12499	Security issues
12500	BachelorΓÇÖs degree (Computer Science Engineering Mathematics or related field)
12501	10+ years of related experience
12502	Visionary thinking
12503	Allin Commitment
12504	Suspicious Activity Reporting (SAR)
12505	Bank's BSA/AML Program
12506	Audit Planning
12507	Independent Judgement
12508	Client Focus
12509	Protein localization
12510	Interactions
12511	CRISPR
12512	Fluorescence microscopy
12513	Biological imaging
12514	Cell biology
12515	Systems biology
